DEPARTAMENTO;CODIGO DEPARTAMENTO;MUNICIPIO;CODIGO MUNICIPIO;COORDENADA X;COORDENADA Y;TIPO;INFRAESTRUCTURA
BOLÍVAR;13;CICUCO;13188;-74,68805853;9,235024417;Oleoducto;Ayacucho - Coveñas
MAGDALENA;47;CIÉNAGA;47189;-74,02494414;10,85747921;Poliducto;Pozos Colorados - Ayacucho - Galán
CÓRDOBA;23;CIÉNAGA DE ORO;23189;-75,60780479;8,842648834;Oleoducto;OCENSA (Oleoducto Central)
BOYACÁ;15;CIÉNEGA;15189;-73,27689255;5,386012295;;
SANTANDER;68;CIMITARRA;68190;-74,17047946;6,410225612;Oleoducto;Vasconia - CIB
SANTANDER;68;CIMITARRA;68190;-74,17047946;6,410225612;Poliducto;Galán - Salgar
SANTANDER;68;CIMITARRA;68190;-74,17047946;6,410225612;Poliducto;Polioriente
SANTANDER;68;CIMITARRA;68190;-74,17047946;6,410225612;Poliducto;Sebastopol - Medellín
SANTANDER;68;CIMITARRA;68190;-74,17047946;6,410225612;Propanoducto;Galán - Salgar
SANTANDER;68;CIMITARRA;68190;-74,17047946;6,410225612;Poliducto;Galán - Salgar
SANTANDER;68;CIMITARRA;68190;-74,17047946;6,410225612;Propanoducto;Galán - Salgar
SANTANDER;68;CIMITARRA;68190;-74,17047946;6,410225612;Estación;SEBASTOPOL
QUINDÍO;63;CIRCASIA;63190;-75,66605792;4,604786752;;
ANTIOQUIA;5;CISNEROS;5190;-75,08310072;6,550526656;Poliducto;Sebastopol - Medellín
ANTIOQUIA;5;CISNEROS;5190;-75,08310072;6,550526656;Estación;CISNEROS NUEVA
ANTIOQUIA;5;CISNEROS;5190;-75,08310072;6,550526656;Estación;CISNEROS ANTIGUA
ANTIOQUIA;5;CIUDAD BOLÍVAR;5101;-76,01061466;5,840254873;;
BOLÍVAR;13;CLEMENCIA;13222;-75,3143006;10,55648838;Poliducto;Cartagena - Baranoa
ANTIOQUIA;5;COCORNÁ;5197;-75,16596796;6,019705458;;
TOLIMA;73;COELLO;73200;-74,9152957;4,315474108;Oleoducto;Toldado - Gualanday
TOLIMA;73;COELLO;73200;-74,9152957;4,315474108;Oleoducto;OAM (Oleoducto Alto Magdalena)
TOLIMA;73;COELLO;73200;-74,9152957;4,315474108;Poliducto;Salgar - Neiva
TOLIMA;73;COELLO;73200;-74,9152957;4,315474108;Estación;GUALANDAY
CUNDINAMARCA;25;COGUA;25200;-73,97495019;5,102955469;;
HUILA;41;COLOMBIA;41206;-74,78528058;3,263835244;;
PUTUMAYO;86;COLÓN;86219;-76,97361009;1,207423449;;
NARIÑO;52;COLÓN;52203;-77,04747623;1,636390781;;
NARIÑO;52;GÉNOVA;52203;-77,04747623;1,636390781;;
SUCRE;70;COLOSÓ;70204;-75,35020043;9,509273571;;
BOYACÁ;15;CÓMBITA;15204;-73,32217914;5,667132977;;
SANTANDER;68;CONCEPCIÓN;68207;-72,6188956;6,759864432;;
ANTIOQUIA;5;CONCEPCIÓN;5206;-75,22260704;6,39879046;;
MAGDALENA;47;CONCORDIA;47205;-74,77806649;10,23284198;;
ANTIOQUIA;5;CONCORDIA;5209;-75,90096961;6,054124213;;
CHOCÓ;27;CONDOTO;27205;-76,50693209;5,070585736;;
SANTANDER;68;CONFINES;68209;-73,25029532;6,342587453;;
NARIÑO;52;CONSACÁ;52207;-77,44052989;1,20910687;;
NARIÑO;52;CONTADERO;52210;-77,52783057;0,932705501;Oleoducto;OTA (Trasandino)
SANTANDER;68;CONTRATACIÓN;68211;-73,50151465;6,302872399;;
NORTE DE SANTANDER;54;CONVENCIÓN;54206;-73,18446873;8,95672142;Poliducto;Ayacucho - Tibú - Río Zulia
NORTE DE SANTANDER;54;CONVENCIÓN;54206;-73,18446873;8,95672142;Oleoducto;Caño Limón - Coveñas
ANTIOQUIA;5;COPACABANA;5212;-75,50072814;6,352380439;Poliducto;Sebastopol - Medellín
BOYACÁ;15;COPER;15212;-74,05990742;5,452552133;;
BOLÍVAR;13;CÓRDOBA;13212;-74,89457918;9,540155887;Oleoducto;Caño Limón - Coveñas
NARIÑO;52;CÓRDOBA;52215;-77,36796725;0,782605476;Oleoducto;OTA (Trasandino)
QUINDÍO;63;CÓRDOBA;63212;-75,65043324;4,396379069;;
CAUCA;19;CORINTO;19212;-76,20979584;3,136694;;
SANTANDER;68;COROMORO;68217;-72,98187507;6,234629815;;
SUCRE;70;COROZAL;70215;-75,24114974;9,165681516;Oleoducto;Ayacucho - Coveñas
SUCRE;70;COROZAL;70215;-75,24114974;9,165681516;Oleoducto;Caño Limón - Coveñas
BOYACÁ;15;CORRALES;15215;-72,84501579;5,824648771;;
CUNDINAMARCA;25;COTA;25214;-74,14229508;4,766498618;;
CÓRDOBA;23;COTORRA;23300;-75,75511416;9,071688111;;
BOYACÁ;15;COVARACHÍA;15218;-72,73977671;6,519219799;;
SUCRE;70;COVEÑAS;70221;-75,65562288;9,397416506;Línea Submarina;Línea Submarina Triángulo Coveñas
SUCRE;70;COVEÑAS;70221;-75,65562288;9,397416506;Oleoducto;Ayacucho - Coveñas
SUCRE;70;COVEÑAS;70221;-75,65562288;9,397416506;Oleoducto;Caño Limón - Coveñas
SUCRE;70;COVEÑAS;70221;-75,65562288;9,397416506;Oleoducto;Coveñas - Cartagena
SUCRE;70;COVEÑAS;70221;-75,65562288;9,397416506;Oleoducto;OCENSA (Oleoducto Central)
SUCRE;70;COVEÑAS;70221;-75,65562288;9,397416506;Oleoducto;ODC (Oleoducto de Colombia)
SUCRE;70;COVEÑAS;70221;-75,65562288;9,397416506;Estación;TERMINAL COVEÑAS
TOLIMA;73;COYAIMA;73217;-75,14870807;3,774433906;Oleoducto;OAM (Oleoducto Alto Magdalena)
TOLIMA;73;COYAIMA;73217;-75,14870807;3,774433906;Poliducto;Salgar - Neiva
ARAUCA;81;CRAVO NORTE;81220;-70,07306636;6,397423036;;
NARIÑO;52;CUASPUD;52224;-77,73588063;0,875422388;;
BOYACÁ;15;CUBARÁ;15223;-72,18134409;6,887195223;Oleoducto;Caño Limón - Coveñas
META;50;CUBARRAL;50223;-74,0624774;3,834830753;;
BOYACÁ;15;CUCAITA;15224;-73,44602543;5,527160791;;
CUNDINAMARCA;25;CUCUNUBÁ;25224;-73,77962589;5,230315475;Poliducto;Polioriente
NORTE DE SANTANDER;54;CÚCUTA;54001;-72,48863269;8,112545363;Oleoducto;Caño Limón - Coveñas
NORTE DE SANTANDER;54;CÚCUTA;54001;-72,48863269;8,112545363;Poliducto;Ayacucho - Tibú - Río Zulia
NORTE DE SANTANDER;54;CÚCUTA;54001;-72,48863269;8,112545363;Oleoducto;Caño Limón - Coveñas
NORTE DE SANTANDER;54;CÚCUTA;54001;-72,48863269;8,112545363;Estación;RÍO ZULIA
NORTE DE SANTANDER;54;CUCUTILLA;54223;-72,79690407;7,502446666;;
BOYACÁ;15;CUÍTIVA;15226;-72,93998887;5,587781043;;
META;50;CUMARAL;50226;-73,31454735;4,232671504;Oleoducto;Oleoducto el Porvenir
META;50;CUMARAL;50226;-73,31454735;4,232671504;Poliducto;Poliandino
VICHADA;99;CUMARIBO;99773;-69,52155685;4,262429595;;
NARIÑO;52;CUMBAL;52227;-77,959595;0,944213541;;
NARIÑO;52;CUMBITARA;52233;-77,59269407;1,725601098;;
TOLIMA;73;CUNDAY;73226;-74,68919345;3,982571306;;
CAQUETÁ;18;CURILLO;18205;-75,97466275;1,138280225;;
SANTANDER;68;CURITÍ;68229;-73,05821721;6,608928499;;
CESAR;20;CURUMANÍ;20228;-73,48756847;9,239007689;Poliducto;Pozos Colorados - Ayacucho - Galán
ANTIOQUIA;5;DABEIBA;5234;-76,31511289;6,989665447;;
VALLE DEL CAUCA;76;DAGUA;76233;-76,72059387;3,650170884;Poliducto;Buenaventura - Yumbo
VALLE DEL CAUCA;76;DAGUA;76233;-76,72059387;3,650170884;Estación;DAGUA
CHOCÓ;27;DECORDÓ;27250;-76,96261309;4,246707415;;
LA GUAJIRA;44;DIBULLA;44090;-73,43520826;11,09050173;;
LA GUAJIRA;44;DISTRACCIÓN;44098;-72,94435802;10,9258649;;
TOLIMA;73;DOLORES;73236;-74,80272088;3,597859082;;
ANTIOQUIA;5;DON MATÍAS;5237;-75,42228598;6,493149424;;
RISARALDA;66;DOSQUEBRADAS;66170;-75,67022985;4,841671407;Poliducto;ODECA (Oleoducto de Caldas)
BOYACÁ;15;DUITAMA;15238;-73,06736396;5,890898863;;
NORTE DE SANTANDER;54;DURANIA;54239;-72,67207769;7,747502555;;
ANTIOQUIA;5;EBÉJICO;5240;-75,78314494;6,32665462;;
VALLE DEL CAUCA;76;EL ÁGUILA;76243;-76,06615974;4,917366144;;
ANTIOQUIA;5;EL BAGRE;5250;-74,66399131;7,705138053;;
MAGDALENA;47;EL BANCO;47245;-73,98083383;9,114788205;Oleoducto;Ayacucho - Coveñas
MAGDALENA;47;EL BANCO;47245;-73,98083383;9,114788205;Oleoducto;Caño Limón - Coveñas
VALLE DEL CAUCA;76;EL CAIRO;76246;-76,21465177;4,756610176;;
META;50;EL CALVARIO;50245;-73,71460363;4,353172272;;
CHOCÓ;27;EL CANTÓN DEL SAN PABLO;27135;-76,77261802;5,360115794;;
CHOCÓ;27;MANAGRÚ;27135;-76,77261802;5,360115794;;
NORTE DE SANTANDER;54;EL CARMEN;54245;-73,34546364;8,868107899;Poliducto;Ayacucho - Tibú - Río Zulia
NORTE DE SANTANDER;54;EL CARMEN;54245;-73,34546364;8,868107899;Oleoducto;Caño Limón - Coveñas
SANTANDER;68;EL CARMEN;68235;-73,56524993;6,664506532;;
CHOCÓ;27;EL CARMEN;27245;-76,1919869;5,8109059;;
BOLÍVAR;13;EL CARMEN DE BOLÍVAR;13244;-75,15819493;9,700139106;;
META;50;EL CASTILLO;50251;-73,89380995;3,602036947;;
VALLE DEL CAUCA;76;EL CERRITO;76248;-76,30897264;3,656157953;Poliducto;ODECA (Oleoducto de Caldas)
NARIÑO;52;EL CHARCO;52250;-77,99521615;2,216115952;;
BOYACÁ;15;EL COCUY;15244;-72,41961972;6,353485024;;
CUNDINAMARCA;25;EL COLEGIO;25245;-74,42685435;4,556944875;;
CESAR;20;EL COPEY;20238;-73,91231604;10,20015869;Poliducto;Pozos Colorados - Ayacucho - Galán
VALLE DEL CAUCA;76;EL DARIÉN;76126;-76,64436164;3,922676408;;
MAGDALENA;47;EL DIFICIL;47058;-74,08429077;9,834039248;;
CAQUETÁ;18;EL DONCELLO;18247;-75,2687112;1,713665832;;
META;50;EL DORADO;50270;-73,83171239;3,707663741;;
VALLE DEL CAUCA;76;EL DOVIO;76250;-76,28521654;4,531686507;;
AMAZONAS;91;EL ENCANTO;91263;-72,72367449;-1,997268521;;
BOYACÁ;15;EL ESPINO;15248;-72,48078215;6,508151009;;
SANTANDER;68;EL GUACAMAYO;68245;-73,49738221;6,236092835;;
BOLÍVAR;13;EL GUAMO;13248;-74,92707046;10,03475815;;
CHOCÓ;27;EL LITORAL DEL SAN JUÁN;27250;-76,96261309;4,246707415;;
LA GUAJIRA;44;EL MOLINO;44110;-72,88590354;10,63676875;;
CESAR;20;EL PASO;20250;-73,73716559;9,684582571;Poliducto;Pozos Colorados - Ayacucho - Galán
CAQUETÁ;18;EL PAUJIL;18256;-75,20229356;1,477385517;;
NARIÑO;52;EL PEÑOL;52254;-77,4299956;1,511696763;;
SANTANDER;68;EL PEÑÓN;68250;-74,00022654;6,122904205;Poliducto;Polioriente
CUNDINAMARCA;25;EL PEÑÓN;25258;-74,30852033;5,261271202;;
BOLÍVAR;13;EL PEÑÓN;13268;-73,91224792;8,864812372;;
MAGDALENA;47;EL PIÑÓN;47258;-74,67854436;10,34300617;;
SANTANDER;68;EL PLAYÓN;68255;-73,18170443;7,524580668;;
MAGDALENA;47;EL RETÉN;47268;-74,32562779;10,65947438;;
GUAVIARE;95;EL RETORNO;95025;-72,2437032;2,143363329;;
SUCRE;70;EL ROBLE;70233;-75,08269331;9,063348663;;
CUNDINAMARCA;25;EL ROSAL;25260;-74,23788081;4,879960603;;
NARIÑO;52;EL ROSARIO;52256;-77,4828657;1,887532268;;
NARIÑO;52;EL TABLÓN;52258;-76,98520051;1,409419964;;
CAUCA;19;EL TAMBO;19256;-77,00537238;2,534567981;;
NARIÑO;52;EL TAMBO;52260;-77,38259688;1,430157441;;
NORTE DE SANTANDER;54;EL TARRA;54250;-73,03183193;8,678038616;Poliducto;Ayacucho - Tibú - Río Zulia
NORTE DE SANTANDER;54;EL TARRA;54250;-73,03183193;8,678038616;Oleoducto;Caño Limón - Coveñas
NORTE DE SANTANDER;54;EL TARRA;54250;-73,03183193;8,678038616;Estación;ORÚ
NORTE DE SANTANDER;54;EL ZULIA;54261;-72,63298648;8,081348515;;
HUILA;41;ELÍAS;41244;-75,94421232;2,022513541;;
SANTANDER;68;ENCINO;68264;-73,06229964;6,079380234;;
SANTANDER;68;ENCISO;68266;-72,67984259;6,657953427;;
ANTIOQUIA;5;ENTRERRIOS;5264;-75,55955915;6,594998057;;
ANTIOQUIA;5;ENVIGADO;5266;-75,57007351;6,144896364;;
TOLIMA;73;ESPINAL;73268;-74,89393858;4,166743174;Oleoducto;Toldado - Gualanday
TOLIMA;73;ESPINAL;73268;-74,89393858;4,166743174;Oleoducto;OAM (Oleoducto Alto Magdalena)
TOLIMA;73;ESPINAL;73268;-74,89393858;4,166743174;Poliducto;Salgar - Neiva
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Poliducto;Mansilla - Puente Aranda
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Poliducto;Salgar - Mansilla
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Propanoducto;Mansilla - Vista Hermosa
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Propanoducto;Salgar - Vista Hermosa
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Poliducto;Mansilla - Puente Aranda
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Propanoducto;Mansilla - Vista Hermosa
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Poliducto;Salgar - Mansilla
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Propanoducto;Mansilla - Vista Hermosa
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Propanoducto;Mansilla - Vista Hermosa
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Propanoducto;Salgar - Vista Hermosa
CUNDINAMARCA;25;FACATATIVÁ;25269;-74,3376365;4,834069748;Estación;MANSILLA
TOLIMA;73;FALAN;73270;-74,95700901;5,07954207;;
CALDAS;17;FILADELFIA;17272;-75,58969408;5,286055993;Poliducto;Medellín - Cartago
QUINDÍO;63;FILANDIA;63272;-75,67177468;4,668825927;;
BOYACÁ;15;FIRAVITOBA;15272;-73,01950774;5,673509072;;
TOLIMA;73;FLANDES;73275;-74,83692392;4,242885986;;
CAQUETÁ;18;FLORENCIA;18001;-75,56183267;1,74855779;;
CAUCA;19;FLORENCIA;19290;-77,08709597;1,694591383;;
BOYACÁ;15;FLORESTA;15276;-72,92498357;5,859074395;;
SANTANDER;68;FLORIÁN;68271;-73,95538274;5,800809126;Oleoducto;OCENSA (Oleoducto Central)
VALLE DEL CAUCA;76;FLORIDA;76275;-76,16574079;3,303973552;;
SANTANDER;68;FLORIDABLANCA;68276;-73,06820861;7,07928395;;
CUNDINAMARCA;25;FÓMEQUE;25279;-73,79624;4,528795856;;
LA GUAJIRA;44;FONSECA;44279;-72,80158563;10,82793735;;
ARAUCA;81;FORTUL;81300;-71,79229266;6,750709118;Oleoducto;OBC (Oleoducto Bicentenario de Colombia)
CUNDINAMARCA;25;FOSCA;25281;-73,95299082;4,31697959;;
NARIÑO;52;FRANCISCO PIZARRO;52520;-78,59111838;2,08856515;;
NARIÑO;52;SALAHONDA;52520;-78,59111838;2,08856515;;
ANTIOQUIA;5;FREDONIA;5282;-75,68061973;5,886359945;Poliducto;Medellín - Cartago
TOLIMA;73;FRESNO;73283;-75,05185146;5,18735528;Poliducto;ODECA (Oleoducto de Caldas)
TOLIMA;73;FRESNO;73283;-75,05185146;5,18735528;Estación;FRESNO
ANTIOQUIA;5;FRONTINO;5284;-76,33439349;6,685100921;;
META;50;FUENTE DE ORO;50287;-73,59551327;3,382942662;;
MAGDALENA;47;FUNDACIÓN;47288;-73,88463094;10,45907219;Poliducto;Pozos Colorados - Ayacucho - Galán
NARIÑO;52;FUNES;52287;-77,39547992;0,955863743;;
CUNDINAMARCA;25;FUNZA;25286;-74,19868701;4,743902557;Poliducto;Mansilla - Puente Aranda
CUNDINAMARCA;25;FÚQUENE;25288;-73,7702526;5,416377563;;
CUNDINAMARCA;25;FUSAGASUGÁ;25290;-74,38317078;4,318799109;;
CUNDINAMARCA;25;GACHALÁ;25293;-73,51032203;4,655280404;;
CUNDINAMARCA;25;GACHANCIPÁ;25295;-73,87647905;5,010229873;Poliducto;Polioriente
BOYACÁ;15;GACHANTIVÁ;15293;-73,54242419;5,744145185;;
CUNDINAMARCA;25;GACHETÁ;25297;-73,61806383;4,867100565;;
SANTANDER;68;GALÁN;68296;-73,32512053;6,671617602;;
ATLÁNTICO;8;GALAPA;8296;-74,88707971;10,89801353;Estación;BARANOA
SUCRE;70;GALERAS;70235;-74,98005013;9,134614061;Oleoducto;Ayacucho - Coveñas
CUNDINAMARCA;25;GAMA;25299;-73,60113469;4,723461754;;
CESAR;20;GAMARRA;20295;-73,70639009;8,337807175;Oleoducto;Ayacucho - Galán
CESAR;20;GAMARRA;20295;-73,70639009;8,337807175;Oleoducto;Galán - Ayacucho
CESAR;20;GAMARRA;20295;-73,70639009;8,337807175;Poliducto;Pozos Colorados - Ayacucho - Galán
SANTANDER;68;GÁMBITA;68298;-73,31893948;5,925059937;;
BOYACÁ;15;GÁMEZA;15296;-72,72970296;5,798968724;;
BOYACÁ;15;GARAGOA;15299;-73,31370074;5,089549767;;
HUILA;41;GARZÓN;41298;-75,57132947;2,172797229;;
QUINDÍO;63;GÉNOVA;63302;-75,76077108;4,180256961;;
HUILA;41;GIGANTE;41306;-75,51718566;2,371789547;;
VALLE DEL CAUCA;76;GINEBRA;76306;-76,1910558;3,74405328;;
ANTIOQUIA;5;GIRALDO;5306;-75,95895142;6,6478848;;
CUNDINAMARCA;25;GIRARDOT;25307;-74,81161223;4,338019871;;
ANTIOQUIA;5;GIRARDOTA;5308;-75,44791872;6,379884092;Poliducto;Sebastopol - Medellín
SANTANDER;68;GIRÓN;68307;-73,20462774;6,976463248;Poliducto;Galán - Chimita
ANTIOQUIA;5;GÓMEZ PLATA;5310;-75,19296674;6,709325115;;
CESAR;20;GONZÁLEZ;20310;-73,37573931;8,405885155;;
NORTE DE SANTANDER;54;GRAMALOTE;54313;-72,80651035;7,907179328;;
CUNDINAMARCA;25;GRANADA;25312;-74,33725831;4,523531519;;
ANTIOQUIA;5;GRANADA;5313;-75,12721848;6,123360555;;
META;50;GRANADA;50313;-73,75894382;3,448022862;;
SANTANDER;68;GUACA;68318;-72,82394232;6,943289833;;
BOYACÁ;15;GUACAMAYAS;15317;-72,51663675;6,445304264;;
VALLE DEL CAUCA;76;GUACARÍ;76318;-76,34555542;3,759368524;Poliducto;ODECA (Oleoducto de Caldas)
CAUCA;19;GUACHENE;19300;-76,39226441;3,1442428;;
CUNDINAMARCA;25;GUACHETÁ;25317;-73,69269959;5,38712999;Poliducto;Polioriente
NARIÑO;52;GUACHUCAL;52317;-77,73766797;0,975231456;Oleoducto;OTA (Trasandino)
SANTANDER;68;GUADALUPE;68320;-73,40954837;6,233448854;;
ANTIOQUIA;5;GUADALUPE;5315;-75,22537292;6,865276523;;
HUILA;41;GUADALUPE;41319;-75,69690085;1,984492423;;
CUNDINAMARCA;25;GUADUAS;25320;-74,64009321;5,173461686;Poliducto;ODECA (Oleoducto de Caldas)
CUNDINAMARCA;25;GUADUAS;25320;-74,64009321;5,173461686;Poliducto;Salgar - Mansilla
CUNDINAMARCA;25;GUADUAS;25320;-74,64009321;5,173461686;Propanoducto;Salgar - Vista Hermosa
CUNDINAMARCA;25;GUADUAS;25320;-74,64009321;5,173461686;Oleoducto;OAM (Oleoducto Alto Magdalena)
CUNDINAMARCA;25;GUADUAS;25320;-74,64009321;5,173461686;Poliducto;Salgar - Neiva
CUNDINAMARCA;25;GUADUAS;25320;-74,64009321;5,173461686;Estación;GUADUERO
NARIÑO;52;GUAITARILLA;52320;-77,52994256;1,151507867;;
NARIÑO;52;GUALMATÁN;52323;-77,58256685;0,928722606;Oleoducto;OTA (Trasandino)
MAGDALENA;47;GUAMAL;47318;-74,13961187;9,247798403;Oleoducto;Ayacucho - Coveñas
MAGDALENA;47;GUAMAL;47318;-74,13961187;9,247798403;Oleoducto;Caño Limón - Coveñas
META;50;GUAMAL;50318;-73,9592761;3,947533956;;
TOLIMA;73;GUAMO;73319;-74,95739035;4,050471712;Oleoducto;Toldado - Gualanday
TOLIMA;73;GUAMO;73319;-74,95739035;4,050471712;Oleoducto;OAM (Oleoducto Alto Magdalena)
TOLIMA;73;GUAMO;73319;-74,95739035;4,050471712;Poliducto;Salgar - Neiva
CAUCA;19;GUAPI;19318;-77,69046817;2,413296015;;
SANTANDER;68;GUAPOTÁ;68322;-73,33089047;6,319367172;;
SUCRE;70;GUARANDA;70265;-74,68603416;8,334972475;;
ANTIOQUIA;5;GUARNE;5318;-75,43405297;6,2683265;;
CUNDINAMARCA;25;GUASCA;25322;-73,84618766;4,800363578;;
ANTIOQUIA;5;GUATAPÉ;5321;-75,15619626;6,236642941;;
CUNDINAMARCA;25;GUATAQUÍ;25324;-74,78264212;4,515763452;;
CUNDINAMARCA;25;GUATAVITA;25326;-73,78658125;4,911488779;;
BOYACÁ;15;GUATEQUE;15322;-73,48783922;5,014053535;;
RISARALDA;66;GUÁTICA;66318;-75,80470403;5,32041959;;
SANTANDER;68;GUAVATÁ;68324;-73,72164533;5,944526702;Poliducto;Polioriente
TOLIMA;73;GUAYABAL;73055;-74,84731985;5,00685261;Oleoducto;OAM (Oleoducto Alto Magdalena)
TOLIMA;73;GUAYABAL;73055;-74,84731985;5,00685261;Poliducto;Salgar - Neiva
CUNDINAMARCA;25;GUAYABAL DE SÍQUIMA;25328;-74,48338895;4,879098065;;
CUNDINAMARCA;25;GUAYABETAL;25335;-73,83554218;4,231891974;;
BOYACÁ;15;GUAYATÁ;15325;-73,49627182;4,931373064;;
SANTANDER;68;GÜEPSA;68327;-73,57806491;6,045538996;;
BOYACÁ;15;GUICÁN;15332;-72,25447994;6,567161948;;
CUNDINAMARCA;25;GUTIÉRREZ;25339;-74,02507783;4,166117076;;
NORTE DE SANTANDER;54;HACARÍ;54344;-73,07812894;8,362180954;;
BOLÍVAR;13;HATILLO DE LOBA;13300;-74,09002164;8,981786634;;
SANTANDER;68;HATO;68344;-73,36284809;6,560253234;;
CASANARE;85;HATO COROZAL;85125;-71,52438468;6,040591102;Oleoducto;OBC (Oleoducto Bicentenario de Colombia)
LA GUAJIRA;44;HATO NUEVO;44378;-72,73268695;11,09922604;;
ANTIOQUIA;5;HELICONIA;5347;-75,74986548;6,214635858;;
NORTE DE SANTANDER;54;HERRÁN;54347;-72,49278085;7,49404949;;
TOLIMA;73;HERVEO;73347;-75,24274879;5,069016977;Poliducto;ODECA (Oleoducto de Caldas)
TOLIMA;73;HERVEO;73347;-75,24274879;5,069016977;Estación;HERVEO
ANTIOQUIA;5;HISPANIA;5353;-75,90717664;5,795348887;;
HUILA;41;HOBO;41349;-75,44733512;2,542158967;;
TOLIMA;73;HONDA;73349;-74,78280406;5,179332099;Poliducto;ODECA (Oleoducto de Caldas)
TOLIMA;73;HONDA;73349;-74,78280406;5,179332099;Oleoducto;OAM (Oleoducto Alto Magdalena)
TOLIMA;73;HONDA;73349;-74,78280406;5,179332099;Poliducto;Salgar - Neiva
TOLIMA;73;IBAGUÉ;73001;-75,25279396;4,451871793;Oleoducto;OAM (Oleoducto Alto Magdalena)
TOLIMA;73;IBAGUÉ;73001;-75,25279396;4,451871793;Poliducto;Salgar - Neiva
TOLIMA;73;ICONONZO;73352;-74,53926977;4,133008192;;
NARIÑO;52;ILES;52352;-77,51871489;0,980562231;;
NARIÑO;52;IMUÉS;52354;-77,50155363;1,073035921;;
GUAINÍA;94;INÍRIDA;94001;-68,00834728;3,517308987;;
CAUCA;19;INZÁ;19355;-76,13768373;2,499247444;;
NARIÑO;52;IPIALES;52356;-77,24041197;0,499064463;;
HUILA;41;ÍQUIRA;41357;-75,67415097;2,692333939;;
HUILA;41;ISNOS;41359;-76,18213936;1,945590526;;
CHOCÓ;27;ISTMINA;27361;-77,00205615;4,582743218;;
ANTIOQUIA;5;ITAGÜÍ;5360;-75,61470233;6,178334576;;
ANTIOQUIA;5;ITUANGO;5361;-75,67864762;7,242826116;;
BOYACÁ;15;IZA;15362;-72,9697734;5,617187808;;
CAUCA;19;JAMBALÓ;19364;-76,31159736;2,849486022;;
VALLE DEL CAUCA;76;JAMUNDÍ;76364;-76,62721696;3,214479587;;
ANTIOQUIA;5;JARDÍN;5364;-75,81896603;5,575085466;;
BOYACÁ;15;JENESANO;15367;-73,40094747;5,389151253;Oleoducto;OCENSA (Oleoducto Central)
BOYACÁ;15;JENESANO;15367;-73,40094747;5,389151253;Poliducto;Poliandino
ANTIOQUIA;5;JERICÓ;5368;-75,76536926;5,770378144;;
BOYACÁ;15;JERICÓ;15368;-72,58512074;6,155637583;;
CUNDINAMARCA;25;JERUSALÉN;25368;-74,68969677;4,570759529;;
SANTANDER;68;JESÚS MARÍA;68368;-73,79016015;5,872118589;Oleoducto;OCENSA (Oleoducto Central)
SANTANDER;68;JORDÁN;68370;-73,12070011;6,710156947;;
ATLÁNTICO;8;JUAN DE ACOSTA;8372;-75,07807382;10,82294101;;
CUNDINAMARCA;25;JUNÍN;25372;-73,69152899;4,704657422;;
CHOCÓ;27;JURADÓ;27372;-77,67963852;7,103545996;;
